,xyref,xgbound,dydx,dldp,xh,yh,ww
0,706.0671047130343,20,1.4217090845809497,9016.940641816385,20,1.5784931507708762,9934.21523940323
1,288.09880185492443,195,0.007839203309496327,45.86232070990536,21,1.5863323540803727,9980.078969282571
2,,,,,22.0,1.594171557389869,10025.942699161913
3,,,,,23.0,1.6020107606993652,10071.806429041255
4,,,,,24.0,1.6098499640088615,10117.670158920599
5,,,,,25.0,1.6176891673183578,10163.53388879994
6,,,,,26.0,1.6255283706278543,10209.397618679282
7,,,,,27.0,1.6333675739373505,10255.261348558624
8,,,,,28.0,1.6412067772468468,10301.125078437966
9,,,,,29.0,1.649045980556343,10346.98880831731
10,,,,,30.0,1.6568851838658394,10392.852538196652
11,,,,,31.0,1.6647243871753359,10438.716268075994
12,,,,,32.0,1.6725635904848322,10484.579997955336
13,,,,,33.0,1.6804027937943284,10530.443727834678
14,,,,,34.0,1.688241997103825,10576.30745771402
15,,,,,35.0,1.6960812004133212,10622.171187593362
16,,,,,36.0,1.7039204037228175,10668.034917472705
17,,,,,37.0,1.7117596070323138,10713.898647352047
18,,,,,38.0,1.71959881034181,10759.76237723139
19,,,,,39.0,1.7274380136513066,10805.626107110731
20,,,,,40.0,1.7352772169608028,10851.489836990073
21,,,,,41.0,1.7431164202702991,10897.353566869415
22,,,,,42.0,1.7509556235797954,10943.217296748757
23,,,,,43.0,1.7587948268892917,10989.0810266281
24,,,,,44.0,1.7666340301987882,11034.944756507442
25,,,,,45.0,1.7744732335082845,11080.808486386784
26,,,,,46.0,1.7823124368177807,11126.672216266126
27,,,,,47.0,1.790151640127277,11172.535946145468
28,,,,,48.0,1.7979908434367733,11218.39967602481
29,,,,,49.0,1.8058300467462698,11264.263405904152
30,,,,,50.0,1.813669250055766,11310.127135783496
31,,,,,51.0,1.8215084533652623,11355.990865662838
32,,,,,52.0,1.8293476566747588,11401.85459554218
33,,,,,53.0,1.837186859984255,11447.718325421522
34,,,,,54.0,1.8450260632937514,11493.582055300863
35,,,,,55.0,1.8528652666032477,11539.445785180207
36,,,,,56.0,1.860704469912744,11585.309515059547
37,,,,,57.0,1.8685436732222405,11631.173244938891
38,,,,,58.0,1.8763828765317367,11677.036974818233
39,,,,,59.0,1.884222079841233,11722.900704697575
40,,,,,60.0,1.8920612831507293,11768.764434576917
41,,,,,61.0,1.8999004864602256,11814.628164456259
42,,,,,62.0,1.907739689769722,11860.491894335602
43,,,,,63.0,1.9155788930792184,11906.355624214944
44,,,,,64.0,1.9234180963887146,11952.219354094286
45,,,,,65.0,1.931257299698211,11998.083083973628
46,,,,,66.0,1.9390965030077072,12043.94681385297
47,,,,,67.0,1.9469357063172037,12089.810543732314
48,,,,,68.0,1.9547749096267,12135.674273611654
49,,,,,69.0,1.9626141129361963,12181.538003490998
50,,,,,70.0,1.9704533162456928,12227.40173337034
51,,,,,71.0,1.9782925195551888,12273.265463249681
52,,,,,72.0,1.9861317228646853,12319.129193129023
53,,,,,73.0,1.9939709261741816,12364.992923008365
54,,,,,74.0,2.001810129483678,12410.856652887709
55,,,,,75.0,2.0096493327931744,12456.72038276705
56,,,,,76.0,2.0174885361026704,12502.584112646393
57,,,,,77.0,2.025327739412167,12548.447842525735
58,,,,,78.0,2.033166942721663,12594.311572405077
59,,,,,79.0,2.0410061460311595,12640.175302284419
60,,,,,80.0,2.048845349340656,12686.03903216376
61,,,,,81.0,2.056684552650152,12731.902762043104
62,,,,,82.0,2.0645237559596485,12777.766491922444
63,,,,,83.0,2.072362959269145,12823.630221801788
64,,,,,84.0,2.080202162578641,12869.49395168113
65,,,,,85.0,2.0880413658881376,12915.357681560472
66,,,,,86.0,2.095880569197634,12961.221411439814
67,,,,,87.0,2.10371977250713,13007.085141319156
68,,,,,88.0,2.111558975816626,13052.9488711985
69,,,,,89.0,2.1193981791261227,13098.81260107784
70,,,,,90.0,2.127237382435619,13144.676330957183
71,,,,,91.0,2.1350765857451153,13190.540060836525
72,,,,,92.0,2.1429157890546118,13236.403790715867
73,,,,,93.0,2.1507549923641083,13282.267520595211
74,,,,,94.0,2.1585941956736043,13328.131250474551
75,,,,,95.0,2.166433398983101,13373.994980353895
76,,,,,96.0,2.1742726022925973,13419.858710233235
77,,,,,97.0,2.1821118056020934,13465.722440112579
78,,,,,98.0,2.18995100891159,13511.58616999192
79,,,,,99.0,2.197790212221086,13557.449899871262
80,,,,,100.0,2.2056294155305824,13603.313629750606
81,,,,,101.0,2.2134686188400785,13649.177359629946
82,,,,,102.0,2.221307822149575,13695.04108950929
83,,,,,103.0,2.2291470254590715,13740.904819388632
84,,,,,104.0,2.2369862287685676,13786.768549267974
85,,,,,105.0,2.244825432078064,13832.632279147316
86,,,,,106.0,2.2526646353875606,13878.496009026658
87,,,,,107.0,2.2605038386970566,13924.359738906001
88,,,,,108.0,2.268343042006553,13970.223468785342
89,,,,,109.0,2.2761822453160496,14016.087198664685
90,,,,,110.0,2.2840214486255457,14061.950928544027
91,,,,,111.0,2.291860651935042,14107.81465842337
92,,,,,112.0,2.2996998552445382,14153.678388302711
93,,,,,113.0,2.3075390585540347,14199.542118182053
94,,,,,114.0,2.315378261863531,14245.405848061397
95,,,,,115.0,2.3232174651730273,14291.269577940737
