,xyref,xgbound,dydx,dldp,xh,yh,ww
0,705.6600647130342,25,-1.003138463947964,6407.6059708062185,25,-0.7192967637522778,7012.177477519954
1,289.04192185492445,250,0.011353668007827446,24.181301764023683,26,-0.7079430957444504,7036.360337788504
2,,,,,27.0,-0.6965894277366229,7060.543198057053
3,,,,,28.0,-0.6852357597287955,7084.726058325603
4,,,,,29.0,-0.673882091720968,7108.908918594152
5,,,,,30.0,-0.6625284237131406,7133.091778862701
6,,,,,31.0,-0.6511747557053131,7157.27463913125
7,,,,,32.0,-0.6398210876974857,7181.4574993998
8,,,,,33.0,-0.6284674196896582,7205.640359668349
9,,,,,34.0,-0.6171137516818308,7229.8232199368995
10,,,,,35.0,-0.6057600836740034,7254.006080205449
11,,,,,36.0,-0.5944064156661759,7278.188940473998
12,,,,,37.0,-0.5830527476583485,7302.371800742547
13,,,,,38.0,-0.571699079650521,7326.554661011097
14,,,,,39.0,-0.5603454116426936,7350.737521279646
15,,,,,40.0,-0.5489917436348661,7374.920381548196
16,,,,,41.0,-0.5376380756270387,7399.103241816745
17,,,,,42.0,-0.5262844076192112,7423.286102085294
18,,,,,43.0,-0.5149307396113838,7447.468962353843
19,,,,,44.0,-0.5035770716035564,7471.651822622393
20,,,,,45.0,-0.4922234035957288,7495.8346828909425
21,,,,,46.0,-0.48086973558790136,7520.017543159493
22,,,,,47.0,-0.4695160675800739,7544.200403428042
23,,,,,48.0,-0.45816239957224647,7568.383263696591
24,,,,,49.0,-0.446808731564419,7592.56612396514
25,,,,,50.0,-0.4354550635565916,7616.74898423369
26,,,,,51.0,-0.42410139554876414,7640.931844502239
27,,,,,52.0,-0.4127477275409367,7665.114704770789
28,,,,,53.0,-0.40139405953310925,7689.297565039338
29,,,,,54.0,-0.3900403915252818,7713.480425307887
30,,,,,55.0,-0.37868672351745436,7737.663285576437
31,,,,,56.0,-0.3673330555096269,7761.8461458449865
32,,,,,57.0,-0.35597938750179947,7786.0290061135365
33,,,,,58.0,-0.344625719493972,7810.211866382086
34,,,,,59.0,-0.3332720514861446,7834.394726650635
35,,,,,60.0,-0.32191838347831714,7858.577586919184
36,,,,,61.0,-0.3105647154704897,7882.760447187734
37,,,,,62.0,-0.29921104746266225,7906.943307456283
38,,,,,63.0,-0.2878573794548348,7931.126167724833
39,,,,,64.0,-0.27650371144700736,7955.309027993382
40,,,,,65.0,-0.2651500434391799,7979.491888261931
41,,,,,66.0,-0.25379637543135247,8003.67474853048
42,,,,,67.0,-0.24244270742352503,8027.8576087990305
43,,,,,68.0,-0.23108903941569758,8052.04046906758
44,,,,,69.0,-0.21973537140787014,8076.22332933613
45,,,,,70.0,-0.2083817034000427,8100.406189604679
46,,,,,71.0,-0.19702803539221525,8124.589049873228
47,,,,,72.0,-0.1856743673843878,8148.771910141777
48,,,,,73.0,-0.17432069937656036,8172.954770410327
49,,,,,74.0,-0.16296703136873292,8197.137630678877
50,,,,,75.0,-0.15161336336090547,8221.320490947426
51,,,,,76.0,-0.14025969535307803,8245.503351215975
52,,,,,77.0,-0.12890602734525058,8269.686211484524
53,,,,,78.0,-0.11755235933742314,8293.869071753074
54,,,,,79.0,-0.1061986913295957,8318.051932021623
55,,,,,80.0,-0.09484502332176825,8342.234792290174
56,,,,,81.0,-0.08349135531394081,8366.417652558723
